data,val,Percentage Daily Movement,Percentage Price Change
2007-12-24,87.86,0.0014818192180552359,1.9237936772046589
2007-12-26,89.44,0.017983155019348995,1.9763727121464225
2007-12-27,90.29,0.009503577817531417,2.004658901830283
2007-12-28,90.84,0.006091482999224684,2.0229617304492513
2007-12-31,90.7,-0.0015411712901804986,2.0183028286189684
2008-01-02,91.82,0.012348401323042824,2.055574043261231
2008-01-03,93.67,0.020148115878893647,2.117138103161398
2008-01-04,93.38,-0.003095975232198178,2.107487520798669
2008-01-07,91.72,-0.017776825872777846,2.052246256239601
2008-01-08,91.67,-0.0005451373746183652,2.0505823627287856
2008-01-09,91.98,0.0033816952110832244,2.0608985024958404
2008-01-10,89.71,-0.024679278103935776,1.9853577371048252
2008-01-11,88.36,-0.01504848957752758,1.940432612312812
2008-01-14,88.51,0.0016976007243096891,1.945424292845258
2008-01-15,88.33,-0.0020336685120325715,1.9394342762063228
2008-01-16,86.28,-0.023208422959356878,1.8712146422628952
2008-01-17,86.14,-0.001622624014835372,1.8665557404326123
2008-01-18,85.91,-0.0026700719758533387,1.858901830282862
2008-01-21,85.06,-0.00989407519497143,1.8306156405990017
2008-01-22,83.7,-0.015988713849047764,1.7853577371048255
2008-01-23,84.48,0.00931899641577072,1.8113144758735442
2008-01-24,84.42,-0.0007102272727272929,1.809317803660566
2008-01-25,86.87,0.029021558872305064,1.890848585690516
2008-01-28,87.01,0.0016116035455278066,1.895507487520799
2008-01-29,88.2,0.013676588897827857,1.935108153078203
2008-01-30,88.59,0.004421768707483009,1.9480865224625625
2008-01-31,87.92,-0.007562930353313013,1.9257903494176374
2008-02-01,87.5,-0.004777070063694322,1.9118136439267888
2008-02-04,86.51,-0.01131428571428561,1.8788685524126458
2008-02-05,86.01,-0.005779678649867059,1.8622296173044928
2008-02-06,84.66,-0.015695849319846578,1.817304492512479
2008-02-07,84.63,-0.0003543586109142627,1.81630615640599
2008-02-08,86.1,0.017369727047146455,1.86522462562396
2008-02-11,89.01,0.033797909407665694,1.9620632279534111
2008-02-12,89.63,0.006965509493315203,1.9826955074875208
2008-02-13,89.48,-0.0016735468035254941,1.977703826955075
2008-02-14,90.63,0.012852033974072308,2.0159733777038267
2008-02-15,91.55,0.010151164073706198,2.0465890183028286
2008-02-18,91.21,-0.0037138175860186307,2.0352745424292844
2008-02-19,92.52,0.014362460256550857,2.0788685524126453
2008-02-20,94.09,0.01696930393428464,2.1311148086522462
2008-02-21,93.81,-0.0029758741630353525,2.121797004991681
2008-02-22,92.48,-0.014177593007142053,2.0775374376039935
2008-02-25,93.49,0.010921280276816603,2.1111480865224626
2008-02-26,93.96,0.005027275644454043,2.1267886855241263
2008-02-27,95.03,0.011387824606215569,2.162396006655574
2008-02-28,94.87,-0.001683678838261593,2.157071547420965
2008-02-29,96.35,0.015600295140718812,2.206322795341098
2008-03-03,97.12,0.007991696938246085,2.231946755407654
2008-03-04,96.13,-0.0101935749588139,2.199001663893511
2008-03-05,95.86,-0.002808696556745982,2.1900166389351083
2008-03-06,98.34,0.02587106196536615,2.2725457570715477
2008-03-07,99.0,0.006711409395973034,2.2945091514143097
2008-03-10,99.48,0.00484848484848488,2.310482529118137
2008-03-11,100.57,0.010956976276638386,2.34675540765391
2008-03-12,101.38,0.008054091677438535,2.373710482529118
2008-03-13,102.39,0.00996251726178743,2.4073211314475875
2008-03-14,102.88,0.004785623596054167,2.423627287853577
2008-03-17,101.41,-0.014288491446345253,2.3747088186356073
2008-03-18,100.1,-0.012917858199388621,2.331114808652246
2008-03-19,99.97,-0.0012987012987012436,2.3267886855241264
2008-03-20,96.1,-0.03871161348404528,2.1980033277870215
2008-03-24,96.15,0.0005202913631634498,2.199667221297837
2008-03-25,96.49,0.0035361414456576146,2.210981697171381
2008-03-26,98.42,0.0200020727536534,2.275207986688852
2008-03-27,100.36,0.019711440764072385,2.339767054908486
2008-03-28,99.77,-0.005878836189717074,2.320133111480865
2008-03-31,98.63,-0.011426280445023584,2.282196339434276
2008-04-01,95.75,-0.029200040555611873,2.1863560732113143
2008-04-02,96.48,0.007624020887728511,2.210648918469218
2008-04-03,98.63,0.022284411276948468,2.282196339434276
2008-04-04,98.63,0.0,2.282196339434276
2008-04-07,101.16,0.025651424515867438,2.366389351081531
2008-04-08,101.89,0.007216291024120247,2.3906821963394345
2008-04-09,102.38,0.004809107861419193,2.406988352745424
2008-04-10,103.74,0.01328384450087916,2.4522462562396004
2008-04-11,103.67,-0.0006747638326585204,2.4499168053244595
2008-04-14,104.02,0.0033760972316001503,2.4615640599001662
2008-04-15,105.73,0.016439146318015796,2.51846921797005
2008-04-16,106.65,0.008701409249976422,2.549084858569052
2008-04-17,107.63,0.009188935771214046,2.5816971713810313
2008-04-18,107.75,0.0011149307813806963,2.5856905158069883
2008-04-21,108.93,0.010951276102088237,2.6249584026622297
2008-04-22,109.92,0.009088405397961852,2.657903494176373
2008-04-23,111.14,0.011098981077146908,2.698502495840266
2008-04-24,110.63,-0.004588806910203358,2.68153078202995
2008-04-25,110.01,-0.0056042664738316095,2.6608985024958405
2008-04-28,111.66,0.014998636487592032,2.715806988352745
2008-04-29,109.86,-0.016120365394948877,2.6559068219633946
2008-04-30,107.33,-0.023029310030948436,2.57171381031614
2008-05-01,105.93,-0.013043883350414509,2.5251247920133113
2008-05-02,106.93,0.009440196356084174,2.5584026622296174
2008-05-05,111.55,0.04320583559337865,2.7121464226289516
2008-05-06,114.69,0.028148812191842287,2.816638935108153
2008-05-07,115.97,0.011160519661696844,2.859234608985025
2008-05-08,116.87,0.007760627748555793,2.889184692179701
2008-05-09,119.07,0.018824334730897396,2.962396006655574
2008-05-12,119.65,0.00487108423616367,2.9816971713810316
2008-05-13,118.73,-0.007689093188466334,2.95108153078203
2008-05-14,118.78,0.00042112355765189236,2.9527454242928455
2008-05-15,118.95,0.0014312173766628522,2.9584026622296173
2008-05-16,119.27,0.0026902059688944657,2.969051580698835
2008-05-19,119.24,-0.00025153014169532195,2.9680532445923458
2008-05-20,121.02,0.014927876551492858,3.027287853577371
2008-05-21,124.45,0.02834242274004306,3.1414309484193015
2008-05-22,127.59,0.02523101647247894,3.245923460898503
2008-05-23,126.37,-0.009561877890116754,3.205324459234609
2008-05-26,126.57,0.0015826541109440484,3.21198003327787
2008-05-27,125.91,-0.0052145058070632855,3.190016638935108
2008-05-28,123.05,-0.02271463743944091,3.0948419301164725
2008-05-29,124.27,0.009914668833807427,3.1354409317803658
2008-05-30,121.68,-0.020841715619216106,3.0492512479201332
2008-06-02,122.09,0.0033694937541091097,3.0628951747088187
2008-06-03,121.68,-0.0033581783929887976,3.0492512479201332
2008-06-04,118.55,-0.02572320841551623,2.945091514143095
2008-06-05,118.75,0.001687051876845258,2.951747088186356
2008-06-06,126.09,0.06181052631578954,3.196006655574043
2008-06-09,130.86,0.03783012134189878,3.354742096505824
2008-06-10,128.64,-0.016964695093993787,3.2808652246256234
2008-06-11,128.88,0.001865671641791078,3.2888519134775374
2008-06-12,129.75,0.006750465549348217,3.317803660565724
2008-06-13,130.51,0.005857418111753221,3.343094841930116
2008-06-16,129.77,-0.005670063596659114,3.3184692179700503
2008-06-17,128.97,-0.006164753024582081,3.291846921797005
2008-06-18,128.44,-0.0041094828254633065,3.2742096505823626
2008-06-19,129.44,0.007785736530675713,3.3074875207986687
2008-06-20,128.56,-0.0067985166872681635,3.2782029950083196
2008-06-23,130.7,0.016645924082140606,3.3494176372712143
2008-06-24,131.34,0.004896710022953332,3.370715474209651
2008-06-25,129.87,-0.011192325262676994,3.3217970049916805
2008-06-26,130.77,0.006930006930006893,3.3517470881863565
2008-06-27,135.31,0.03471744283857148,3.502828618968386
2008-06-30,136.03,0.005321114477865541,3.5267886855241266
2008-07-01,136.94,0.00668970080129383,3.557071547420965
2008-07-02,137.73,0.005768949905067933,3.5833610648918466
2008-07-03,140.73,0.021781746896101017,3.683194675540765
2008-07-04,140.13,-0.00426348326582815,3.6632279534109817
2008-07-07,138.44,-0.012060229786626686,3.6069883527454243
2008-07-08,135.21,-0.023331407107772262,3.4995008319467558
2008-07-09,133.16,-0.01516160047333781,3.4312811980033278
2008-07-10,133.68,0.0039050765995796155,3.448585690515807
2008-07-11,139.85,0.0461549970077797,3.653910149750416
2008-07-14,139.81,-0.00028602073650330073,3.652579034941764
2008-07-15,138.0,-0.012946141191617189,3.5923460898502495
2008-07-16,133.09,-0.03557971014492756,3.4289517470881865
2008-07-17,131.03,-0.015478247802239053,3.3603993344425955
2008-07-18,127.93,-0.023658704113561746,3.257237936772047
2008-07-21,127.72,-0.0016415227077308803,3.2502495840266223
2008-07-22,127.43,-0.002270591919824594,3.240599001663894
2008-07-23,123.89,-0.027779957623793483,3.1227953410981697
2008-07-24,122.42,-0.011865364436193349,3.0738768718802
2008-07-25,122.63,0.0017154059794151078,3.0808652246256236
2008-07-28,123.19,0.00456658240234864,3.0995008319467554
2008-07-29,121.73,-0.011851611332088563,3.0509151414309486
2008-07-30,120.88,-0.0069826665571347535,3.022628951747088
2008-07-31,122.48,0.013236267372600974,3.075873544093178
2008-08-01,121.08,-0.01143043762246898,3.0292845257903496
2008-08-04,120.8,-0.002312520647505756,3.0199667221297837
2008-08-05,116.22,-0.03791390728476818,2.8675540765391014
2008-08-06,114.64,-0.013594906212355817,2.814975041597338
2008-08-07,115.08,0.0038381018841591175,2.8296173044925124
2008-08-08,112.73,-0.02042057698992006,2.751414309484193
2008-08-11,111.27,-0.01295129956533314,2.702828618968386
2008-08-12,109.08,-0.019681854947425137,2.6299500831946756
2008-08-13,109.56,0.004400440044004528,2.6459234608985027
2008-08-14,110.88,0.012048192771084265,2.6898502495840266
2008-08-15,107.88,-0.02705627705627711,2.5900166389351083
2008-08-18,108.68,0.0074156470152022536,2.616638935108153
2008-08-19,108.26,-0.003864556496135485,2.6026622296173048
2008-08-20,109.77,0.01394790319600947,2.6529118136439265
2008-08-21,114.07,0.03917281588776533,2.7960066555740433
2008-08-22,114.63,0.004909266240028076,2.8146422628951746
2008-08-25,110.61,-0.03506935357236318,2.680865224625624
2008-08-26,110.51,-0.0009040773890244269,2.6775374376039935
2008-08-27,111.79,0.011582662202515692,2.7201331114808656
2008-08-28,111.85,0.000536720636908461,2.7221297836938434
2008-08-29,111.23,-0.005543138131425929,2.7014975041597338
2008-09-01,110.01,-0.01096826395756545,2.6608985024958405
2008-09-02,103.4,-0.060085446777565665,2.4409317803660566
2008-09-03,103.68,0.0027079303675048294,2.4502495840266225
2008-09-04,103.64,-0.00038580246913588745,2.44891846921797
2008-09-05,101.21,-0.023446545735237412,2.368053244592346
2008-09-08,101.08,-0.001284458057504101,2.363727121464226
2008-09-09,98.49,-0.025623268698060975,2.277537437603993
2008-09-10,96.79,-0.017260635597522445,2.220965058236273
2008-09-11,95.29,-0.015497468746771381,2.171048252911814
2008-09-12,95.21,-0.0008395424493652381,2.168386023294509
2008-09-15,91.26,-0.04148723873542681,2.0369384359401
2008-09-16,86.27,-0.05467893929432399,1.870881863560732
2008-09-17,87.25,0.01135968471079174,1.9034941763727122
2008-09-18,89.38,0.024412607449856738,1.9743760399334442
2008-09-19,91.83,0.02741105392705312,2.0559068219633945
2008-09-22,97.95,0.06664488729173468,2.2595673876871882
2008-09-23,99.0,0.010719754977029039,2.2945091514143097
2008-09-24,98.88,-0.00121212121212122,2.2905158069883527
2008-09-25,97.68,-0.012135922330096971,2.2505823627287858
2008-09-26,97.9,0.0022522522522523403,2.257903494176373
2008-09-29,94.09,-0.03891726251276817,2.1311148086522462
2008-09-30,90.32,-0.04006801998086951,2.005657237936772
2008-10-01,89.99,-0.003653675819309088,1.9946755407653909
2008-10-02,89.27,-0.008000888987665267,1.9707154742096504
2008-10-03,86.36,-0.03259773720174752,1.8738768718801997
2008-10-06,81.56,-0.0555812876331635,1.7141430948419303
2008-10-07,80.04,-0.018636586562040147,1.663560732113145
2008-10-08,77.37,-0.033358320839580236,1.5747088186356075
2008-10-09,78.24,0.011244668476153352,1.6036605657237937
2008-10-10,72.67,-0.07119120654396716,1.4183028286189685
2008-10-13,71.96,-0.009770194027796997,1.3946755407653908
2008-10-14,73.49,0.02126181211784317,1.4455906821963393
2008-10-15,68.28,-0.07089399918356232,1.2722129783693845
2008-10-16,62.77,-0.080697129466901,1.0888519134775374
2008-10-17,62.92,0.002389676597100543,1.0938435940099835
2008-10-20,64.63,0.027177368086458875,1.1507487520798667
2008-10-21,64.35,-0.004332353396255595,1.141430948419301
2008-10-22,60.82,-0.05485625485625478,1.0239600665557405
2008-10-23,60.27,-0.009043077934889787,1.005657237936772
2008-10-24,57.57,-0.04479840716774519,0.9158069883527454
2008-10-27,56.8,-0.013375021712697666,0.8901830282861896
2008-10-28,55.9,-0.015845070422535135,0.860232945091514
2008-10-29,58.13,0.039892665474060784,0.9344425956738769
2008-10-30,59.92,0.030793050060209826,0.9940099833610649
2008-10-31,57.43,-0.041555407209612816,0.9111480865224625
2008-11-03,59.03,0.027860003482500506,0.9643926788685524
2008-11-04,57.77,-0.021345078773505,0.9224625623960068
2008-11-05,58.97,0.02077202700363512,0.962396006655574
2008-11-06,54.89,-0.06918772257079864,0.826622296173045
2008-11-07,53.49,-0.02550555656768083,0.7800332778702164
2008-11-10,54.77,0.023929706487193947,0.8226289517470883
2008-11-11,52.24,-0.046193171444221304,0.7384359400998336
2008-11-12,49.94,-0.04402756508422667,0.6618968386023293
2008-11-13,47.73,-0.044253103724469334,0.5883527454242927
2008-11-14,49.09,0.02849360988895877,0.6336106489184693
2008-11-17,47.96,-0.023018944795274,0.5960066555740432
2008-11-18,46.55,-0.029399499582985933,0.5490848585690514
2008-11-19,45.89,-0.014178302900107354,0.5271214642262895
2008-11-20,44.06,-0.039877969056439255,0.4662229617304493
2008-11-21,42.56,-0.03404448479346345,0.41630615640599006
2008-11-24,44.48,0.045112781954887105,0.4801996672212977
2008-11-25,45.53,0.02360611510791366,0.5151414309484194
2008-11-26,45.47,-0.0013178124313639739,0.5131447587354409
2008-11-27,47.47,0.04398504508467127,0.5797004991680532
2008-11-28,47.22,-0.005266484095218016,0.5713810316139766
2008-12-01,45.26,-0.041507835662854764,0.5061564059900165
2008-12-02,41.6,-0.08086610693769325,0.3843594009983361
2008-12-03,40.75,-0.02043269230769229,0.35607321131447583
2008-12-04,39.56,-0.029202453987730026,0.31647254575707157
2008-12-05,36.67,-0.07305358948432761,0.22029950083194677
2008-12-08,37.73,0.028906463048813613,0.2555740432612311
2008-12-09,38.19,0.012191889742910078,0.270881863560732
2008-12-10,37.94,-0.006546216286986151,0.2625623960066555
2008-12-11,40.12,0.05745914602003155,0.33510815307820285
2008-12-12,41.32,0.0299102691924229,0.37504159733777037
2008-12-15,42.53,0.029283639883833423,0.41530782029950086
2008-12-16,40.74,-0.042087937926169716,0.35574043261231286
2008-12-17,40.95,0.005154639175257714,0.36272878535773717
2008-12-18,39.48,-0.03589743589743599,0.3138103161397669
2008-12-19,37.72,-0.04457953394123604,0.25524126455906815
2008-12-22,36.92,-0.02120890774125128,0.22861896838602333
2008-12-23,34.49,-0.06581798483206935,0.14775374376039938
2008-12-24,33.36,-0.032763119744853686,0.11014975041597333
2008-12-29,34.69,0.03986810551558739,0.15440931780366046
2008-12-30,34.95,0.007494955318535723,0.16306156405990024
2008-12-31,35.58,0.018025751072961338,0.18402662229617295
2009-01-02,40.44,0.13659359190556497,0.34575707154742086
2009-01-05,43.98,0.08753709198813064,0.46356073211314464
2009-01-06,46.32,0.05320600272851306,0.5414309484193012
2009-01-07,45.43,-0.019214162348877406,0.5118136439267886
2009-01-08,42.06,-0.0741800572309046,0.399667221297837
2009-01-09,41.9,-0.003804089396100885,0.3943427620632279
2009-01-12,40.15,-0.0417661097852029,0.3361064891846921
2009-01-13,40.13,-0.0004981320049811666,0.3354409317803661
2009-01-14,41.32,0.029653625716421494,0.37504159733777037
2009-01-15,40.9,-0.010164569215876162,0.3610648918469217
2009-01-16,42.23,0.03251833740831289,0.40532445923460886
2009-01-19,40.33,-0.044991712053042865,0.3420965058236272
2009-01-20,39.29,-0.02578725514505331,0.3074875207986688
2009-01-21,39.55,0.006617459913463852,0.31613976705490837
2009-01-22,40.28,0.01845764854614429,0.34043261231281197
2009-01-23,41.03,0.018619662363455802,0.3653910149750416
2009-01-26,42.54,0.03680233975140146,0.41564059900166384
2009-01-27,40.48,-0.048425011753643665,0.3470881863560731
2009-01-28,40.81,0.008152173913043681,0.3580698835274543
2009-01-29,41.19,0.009311443273707365,0.37071547420965045
2009-01-30,42.02,0.020150521971352475,0.39833610648918477
2009-02-02,42.58,0.01332698714897651,0.41697171381031606
2009-02-03,41.57,-0.02372005636449037,0.3833610648918469
2009-02-04,41.63,0.0014433485686793368,0.38535773710482535
2009-02-05,42.15,0.012490992073024065,0.4026622296173044
2009-02-06,43.29,0.027046263345195776,0.44059900166389343
2009-02-09,43.9,0.014091014091013987,0.4608985024958402
2009-02-10,43.45,-0.010250569476081939,0.44592346089850254
2009-02-11,42.29,-0.026697353279631852,0.4073211314475873
2009-02-12,41.81,-0.011350200993142545,0.39134775374376046
2009-02-13,42.31,0.011958861516383701,0.4079866888519135
2009-02-16,41.48,-0.019617111793902242,0.3803660565723792
2009-02-17,39.8,-0.04050144648023146,0.3244592346089849
2009-02-18,38.1,-0.04271356783919589,0.2678868552412646
2009-02-19,38.98,0.023097112860892333,0.29717138103161383
2009-02-20,39.19,0.005387378142637234,0.30415973377703814
2009-02-23,39.47,0.007144679765246353,0.3134775374376039
2009-02-24,39.03,-0.011147707119331107,0.2988352745424293
2009-02-25,40.71,0.043043812451960095,0.3547420965058236
2009-02-26,43.21,0.061409972979611815,0.43793677204658904
2009-02-27,43.23,0.0004628558204118338,0.438602329450915
2009-03-02,42.61,-0.01434189220448756,0.41797004991680525
2009-03-03,41.79,-0.01924430884768835,0.39068219633943424
2009-03-04,43.83,0.04881550610193819,0.4585690515806987
2009-03-05,43.64,-0.0043349304129590704,0.45224625623960063
2009-03-06,43.15,-0.011228230980751652,0.4359400998336106
2009-03-09,44.04,0.0206257242178447,0.4655574043261231
2009-03-10,43.47,-0.012942779291553186,0.44658901830282854
2009-03-11,42.38,-0.02507476420519894,0.41031613976705494
2009-03-12,42.24,-0.003303445021236473,0.40565723793677205
2009-03-13,44.15,0.04521780303030298,0.4692179700499167
2009-03-16,43.05,-0.02491506228765572,0.4326123128119799
2009-03-17,44.71,0.03855981416957044,0.48785357737104823
2009-03-18,45.64,0.020800715723551688,0.5188019966722129
2009-03-19,47.39,0.03834355828220848,0.5770382695507488
2009-03-20,48.77,0.029120067524794235,0.6229617304492513
2009-03-23,50.18,0.028911215911420873,0.6698835274542428
2009-03-24,50.44,0.005181347150259086,0.6785357737104825
2009-03-25,50.14,-0.0059476605868358234,0.6685524126455906
2009-03-26,50.77,0.012564818508177256,0.6895174708818637
2009-03-27,50.41,-0.007090801654520473,0.6775374376039932
2009-03-30,47.72,-0.05336242808966474,0.5880199667221297
2009-03-31,46.65,-0.022422464375523865,0.5524126455906821
2009-04-01,47.15,0.010718113612004254,0.5690515806988352
2009-04-02,49.97,0.05980911983032877,0.6628951747088185
2009-04-03,51.2,0.02461476886131697,0.7038269550748752
2009-04-06,51.9,0.013671875,0.7271214642262894
2009-04-07,50.96,-0.018111753371868988,0.6958402662229617
2009-04-08,50.25,-0.013932496075353185,0.6722129783693843
2009-04-09,52.26,0.040000000000000036,0.7391014975041597
2009-04-13,51.92,-0.006505931879066118,0.7277870216306157
2009-04-14,51.07,-0.016371340523882894,0.6995008319467554
2009-04-15,51.17,0.001958096729978598,0.702828618968386
2009-04-16,51.55,0.007426226304475092,0.7154742096505823
2009-04-17,51.45,-0.0019398642095052043,0.7121464226289518
2009-04-20,49.59,-0.036151603498542295,0.6502495840266224
2009-04-21,48.49,-0.022181891510385188,0.6136439267886855
2009-04-22,48.51,0.000412456176531073,0.6143094841930116
2009-04-23,48.6,0.0018552875695734272,0.6173044925124792
2009-04-24,49.97,0.028189300411522566,0.6628951747088185
2009-04-27,49.21,-0.015209125475285079,0.637603993344426
2009-04-28,48.7,-0.010363747205852425,0.6206322795341098
2009-04-29,49.98,0.026283367556467985,0.6632279534109815
2009-04-30,50.36,0.0076030412164866945,0.675873544093178
2009-05-01,50.41,0.0009928514694201862,0.6775374376039932
2009-05-04,52.11,0.03372346756595923,0.7341098169717137
2009-05-05,52.71,0.011514104778353573,0.7540765391014975
2009-05-06,54.09,0.026180990324416564,0.8
2009-05-07,56.05,0.03623590312442215,0.86522462562396
2009-05-08,56.35,0.00535236396074934,0.8752079866888519
2009-05-11,56.11,-0.004259094942324793,0.8672212978369384
2009-05-12,56.76,0.011584387809659535,0.8888519134775373
2009-05-13,57.16,0.007047216349541863,0.9021630615640598
2009-05-14,55.99,-0.02046885934219722,0.8632279534109817
2009-05-15,56.37,0.0067869262368278616,0.8758735440931779
2009-05-18,55.86,-0.009047365620010628,0.8589018302828618
2009-05-19,57.52,0.029717150017901872,0.9141430948419301
2009-05-20,58.47,0.016515994436717696,0.9457570715474208
2009-05-21,58.32,-0.002565418163160582,0.940765391014975
2009-05-22,58.75,0.007373113854595381,0.9550748752079866
2009-05-25,58.55,-0.0034042553191490077,0.9484193011647253
2009-05-26,58.71,0.00273270708795903,0.9537437603993344
2009-05-27,60.75,0.03474706182933063,1.021630615640599
2009-05-28,61.77,0.016790123456790207,1.0555740432612313
2009-05-29,63.71,0.03140683179536996,1.120133111480865
2009-06-01,66.08,0.037199811646523306,1.1990016638935108
2009-06-02,66.6,0.007869249394673039,1.2163061564059898
2009-06-03,66.14,-0.006906906906906762,1.2009983361064893
2009-06-04,66.74,0.009071666162685066,1.2209650582362728
2009-06-05,67.81,0.016032364399161114,1.2565723793677206
2009-06-08,66.75,-0.01563191269724229,1.221297836938436
2009-06-09,68.42,0.0250187265917603,1.2768718801996672
2009-06-10,69.92,0.02192341420637245,1.3267886855241267
2009-06-11,70.6,0.0097254004576659,1.3494176372712146
2009-06-12,70.18,-0.005949008498583375,1.3354409317803664
2009-06-15,68.98,-0.017098888572242843,1.2955074875207988
2009-06-16,69.41,0.006233690924905666,1.3098169717138102
2009-06-17,69.1,-0.004466215242760474,1.2995008319467554
2009-06-18,70.01,0.013169319826338732,1.3297836938435943
2009-06-19,70.0,-0.00014283673760895343,1.329450915141431
2009-06-22,67.13,-0.041000000000000036,1.2339434276206322
2009-06-23,66.34,-0.011768210934008483,1.2076539101497505
2009-06-24,67.74,0.021103406692794646,1.254242928452579
2009-06-25,68.27,0.007824033067611369,1.2718801996672213
2009-06-26,69.02,0.010985791709389181,1.296838602329451
2009-06-29,69.16,0.0020283975659229903,1.3014975041597336
2009-06-30,69.56,0.005783689994216301,1.3148086522462563
2009-07-01,69.26,-0.004312823461759541,1.3048252911813647
2009-07-02,67.04,-0.032053133121570876,1.230948419301165
2009-07-03,66.12,-0.013723150357995206,1.2003327787021634
2009-07-06,63.66,-0.03720508166969161,1.11846921797005
2009-07-07,62.97,-0.01083883129123464,1.0955074875207986
2009-07-08,61.11,-0.02953787517865647,1.033610648918469
2009-07-09,60.58,-0.008672884961544725,1.015973377703827
2009-07-10,59.86,-0.011885110597556925,0.9920133111480864
2009-07-13,59.66,-0.003341129301704049,0.9853577371048251
2009-07-14,60.87,0.020281595709017886,1.0256239600665555
2009-07-15,61.73,0.014128470510924807,1.054242928452579
2009-07-16,62.54,0.013121658836870331,1.0811980033277868
2009-07-17,63.23,0.01103293891909174,1.104159733777038
2009-07-20,64.64,0.02229954135695089,1.1510815307820301
2009-07-21,65.04,0.006188118811881305,1.1643926788685526
2009-07-22,64.68,-0.005535055350553542,1.1524126455906825
2009-07-23,66.46,0.027520098948670135,1.211647254575707
2009-07-24,67.8,0.020162503761661288,1.2562396006655574
2009-07-27,69.01,0.017846607669616654,1.2965058236272882
2009-07-28,68.45,-0.008114765975945515,1.2778702163061566
2009-07-29,65.81,-0.03856829802775752,1.1900166389351083
2009-07-30,66.42,0.009269108038292062,1.210316139767055
2009-07-31,68.59,0.0326708822643782,1.2825291181364395
2009-08-03,71.34,0.040093308062399746,1.3740432612312814
2009-08-04,71.53,0.0026633024950939443,1.3803660565723794
2009-08-05,72.45,0.012861736334405238,1.410981697171381
2009-08-06,72.92,0.00648723257418915,1.426622296173045
2009-08-07,71.96,-0.013165112452002248,1.3946755407653908
2009-08-10,71.68,-0.0038910505836573517,1.3853577371048256
2009-08-11,71.06,-0.008649553571428603,1.3647254575707155
2009-08-12,71.04,-0.00028145229383613746,1.3640599001663896
2009-08-13,72.22,0.016610360360360232,1.4033277870216307
2009-08-14,71.14,-0.014954306286347196,1.36738768718802
2009-08-17,68.04,-0.04357604723081243,1.2642262895174712
2009-08-18,69.47,0.021017048794826465,1.3118136439267887
2009-08-19,71.13,0.02389520656398436,1.3670549084858568
2009-08-20,72.57,0.02024462252214243,1.4149750415973377
2009-08-21,72.27,-0.004133939644481166,1.4049916805324458
2009-08-24,72.89,0.00857894008578941,1.425623960066556
2009-08-25,71.71,-0.016188777610097516,1.3863560732113143
2009-08-26,70.44,-0.017710221726397912,1.3440931780366057
2009-08-27,70.36,-0.0011357183418512218,1.3414309484193012
2009-08-28,71.72,0.01932916429789655,1.3866888519134775
2009-08-31,70.37,-0.018823201338538653,1.3417637271214644
2009-09-01,68.11,-0.032115958505044784,1.2665557404326124
2009-09-02,66.64,-0.021582733812949617,1.2176372712146424
2009-09-03,66.65,0.00015006002400963503,1.2179700499168056
2009-09-04,66.03,-0.009302325581395432,1.1973377703826955
2009-09-07,66.2,0.0025745873087990034,1.2029950083194678
2009-09-08,67.83,0.02462235649546818,1.2572379367720465
2009-09-09,68.97,0.01680672268907557,1.2951747088186356
2009-09-10,69.23,0.003769754965927241,1.3038269550748753
2009-09-11,68.21,-0.01473349703885618,1.2698835274542428
2009-09-14,66.47,-0.02550945609148214,1.2119800332778703
2009-09-15,66.95,0.007221302843388067,1.2279534109816974
2009-09-16,68.69,0.025989544436146206,1.28585690515807
2009-09-17,70.27,0.023001892560780224,1.3384359400998336
2009-09-18,69.62,-0.009250035577059834,1.3168053244592348
2009-09-21,68.42,-0.017236426314277575,1.2768718801996672
2009-09-22,68.59,0.002484653610055565,1.2825291181364395
2009-09-23,67.87,-0.01049715701997378,1.258569051580699
2009-09-24,65.12,-0.04051863857374394,1.167054908485857
2009-09-25,64.0,-0.017199017199017286,1.1297836938435941
2009-09-28,64.07,0.0010937499999998934,1.1321131447587354
2009-09-29,64.25,0.0028094271890122258,1.1381031613976706
2009-09-30,65.55,0.020233463035019383,1.1813643926788686
2009-10-01,67.72,0.033104500381388346,1.253577371048253
2009-10-02,67.17,-0.008121677495569912,1.2352745424292846
2009-10-05,66.81,-0.005359535506922697,1.2232945091514145
2009-10-06,68.14,0.019907199521029817,1.2675540765391016
2009-10-07,67.76,-0.00557675374229516,1.2549084858569053
2009-10-08,67.84,0.001180637544273777,1.2575707154742097
2009-10-09,68.86,0.015035377358490587,1.291514143094842
2009-10-12,70.06,0.0174266627940749,1.3314475873544094
2009-10-13,70.94,0.012560662289466062,1.3607321131447587
2009-10-14,71.96,0.014378347899633548,1.3946755407653908
2009-10-15,73.2,0.017231795441912334,1.4359400998336107
2009-10-16,74.89,0.02308743169398908,1.4921797004991681
2009-10-19,75.82,0.012418213379623344,1.5231281198003326
2009-10-20,75.82,0.0,1.5231281198003326
2009-10-21,76.37,0.007254022685307504,1.5414309484193014
2009-10-22,77.61,0.016236742176247043,1.5826955074875209
2009-10-23,77.59,-0.0002576987501610173,1.582029950083195
2009-10-26,76.7,-0.01147055032865063,1.5524126455906824
2009-10-27,76.43,-0.003520208604954278,1.54342762063228
2009-10-28,75.53,-0.011775480832134089,1.5134775374376042
2009-10-29,75.94,0.005428306633125768,1.5271214642262896
